url,name,main_location,description,price,feats,neighborhood,antiquity,built_area,privated_area
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-ub.-diamante-et.-i-3-habitaciones-2-banos-1-garajes/12693-M4579303,"Apartamento en Venta, Diamante 2",Bucaramanga,Apartamento en Venta en Torres de Diamantes 3 Diamante 2 Provenza Bucaramanga Santander Contacto Directo,$200.000.000,"['Valor administración\n$172.000', 'Parqueaderos\n1', {'Interiores': 'Baño auxiliar Citófonos Cocina integral Hall de alcobas Zona de lavandería Piso 1 ', 'Exteriores': 'Baño auxiliar Citófonos Cocina integral Hall de alcobas Baños de servicio Circuito cerrado de TV Parqueadero visitantes Conjunto cerrado ', 'Zonas comunes': '', 'Del sector': ' Cerca colegios / universidades Cerca parques Cerca transporte público Zona residencial '}, '3\nHabitaciones', '2\nBaños', '3\nEstrato']",Diamante 2,Más de 20 años,172000 m²,172000 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-cabecera-del-llano-3-habitaciones-3-banos-1-garajes/12693-M4579414,"Apartamento en Venta, Cabecera Del Llano",Bucaramanga,Apartamento en Venta en Cerro Dorado Cabecera del Llano Bucaramanga Santander Contacto Directo,$530.000.000,"['Valor administración\n$470.000', 'Parqueaderos\n1', {'Interiores': 'Baño auxiliar Citófonos Cocina integral Hall de alcobas Vigilancia Zona de lavandería Piso 2 ', 'Exteriores': 'Baño auxiliar Citófonos  Baños de servicio Circuito cerrado de TV Parqueadero visitantes Piscina Conjunto cerrado Portería Terraza/Balcón balcón ', 'Zonas comunes': 'Salón comunal Zona para niños Zonas verdes ', 'Del sector': 'Cerca colegios / universidades Cerca parques Cerca transporte público Zona residencial '}, '3\nHabitaciones', '3\nBaños', '3\nEstrato']",Cabecera Del Llano,Entre 5 y 10 años,103 m²,103 m²
https://www.metrocuadrado.com/inmueble/venta-casa-bucaramanga-san-miguel-5-habitaciones-5-banos/314-M4131823,"Casa en Venta, San Miguel",Bucaramanga,"Casa vehicular de tres niveles, se encuentra ubicado en Zona Residencial con Actividad Económica R 4 ,Actualmente funciona en el inmueble una fábrica de zapatos que ocupa los tres pisos de la construcción. distribuida así Primer nivel área ocupada 164mt2, salón grande que hace parte del garaje, cocina integral, cuatro alcobas sin closet utilizadas como oficinas, tres baños Segundo Nivel área ocupada 164mt2 cocina integral, zona de ropas, comedor, dos baños, y un salón grande Tercer Piso área ocupada 167mt2 Todo el tercer piso es un solo salón que ocupa todo el largo y el ancho del lote , mezanine pequeño, dos baños, dos lavamanos.",$810.000.000,"[{'Interiores': 'Instalación de gas ninguno Tipo de cocina lineal Tipo de comedor sala comedor Tipo acabado de piso otro Tipo de piso en alcobas otro Tipo de piso en comedor otro Tipo de piso en estudio otro Tipo de piso en sala otro ', 'Exteriores': 'Instalación de gas ninguno Tipo de cocina lineal Tipo de comedor sala comedor  Vigilancia 0 ', 'Zonas comunes': '', 'Del sector': ''}, '5\nHabitaciones', '5\nBaños', '3\nEstrato']",San Miguel,Más de 20 años,495 m²,495 m²
https://www.metrocuadrado.com/inmueble/venta-casa-bucaramanga-san-francisco-5-habitaciones-4-banos-1-garajes/5066-M3984163,"Casa en Venta, SAN ALONSO",Bucaramanga,"Se vende Casa con uso de suelo Comercio 2 sobre la Avenida Eduardo Santos del barrio San Alonso. Área aprox. 200 m2 sobre lote de 134.80 m2. 8 metros de frente con dos portones y puerta. Primer piso: Dos locales con mezzanine, sala-comedor, dos alcobas, un baño, cocina y patio de ropas. Segundo piso: Tres alcobas, tres baños, estudio y balcón. Cerca al SENA, la UIS, el Estadio Alfonso López y la Iglesia de Nuestra Señora de Chiquinquirá. Ideal para todo tipo de comercio abierto al público.",$800.000.000,"['Parqueaderos\n1', {'Interiores': 'Zona de lavandería Instalación de gas natural Calentador no tiene Tipo de casa tradicional Tipo de cocina paralela Tipo de comedor comedor independiente Tipo de estufa gas Tipo acabado de piso cerámica Vista exterior ', 'Exteriores': 'Zona de lavandería Instalación de gas natural Calentador no tiene  Area lote 134.80 m² Vigilancia 0 ', 'Zonas comunes': '', 'Del sector': 'Cerca centros comerciales Cerca colegios / universidades Cerca supermercados Cerca transporte público Sobre vía principal '}, '5\nHabitaciones', '4\nBaños', '4\nEstrato']",SAN ALONSO,Más de 20 años,200 m²,200 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-bolivar-2-habitaciones-2-banos-1-garajes/314-M4422912,"Apartamento en Venta, Bolivar",Bucaramanga,"Se vende Apartamento en el Edificio Torre de la vita, Ubicado en el barrio Bolívar de Bucaramanga, sobre una de las principales vías de la ciudad, con una gran actividad comercial, residencial e institucional Torre de apartamentos en armonía con el medio ambiente, cerca de lo que necesita, diseños funcionales, el apartamento está ubicado en el piso 15 de la torre. Consta de dos Alcobas, la principal con baño privado y vestier,sala comedor, balcón con vidrio de seguridad con vista al exterior, cocina integral y zona de ropas, zona social Salón para celebraciones y eventos, Zona de juegos infantiles, Zona BBQ, mini cancha infantil, Turco, Piscina para niños y adultos, Gimnasio, Espacio de lectura al aire libre, Zona para mascotas. Actualmente arrendado, parqueadero 121 planta sótano 1",$258.000.000,"['Valor administración\n$167.000', 'Parqueaderos\n1', {'Interiores': 'Instalación de gas ninguno Tipo de cocina lineal Tipo de comedor sala comedor Tipo acabado de piso otro Tipo de piso en alcobas otro Tipo de piso en comedor otro Tipo de piso en estudio otro Tipo de piso en sala otro ', 'Exteriores': ' Piscina Conjunto cerrado Terraza/Balcón balcón Vigilancia 0 ', 'Zonas comunes': '', 'Del sector': ''}, '2\nHabitaciones', '2\nBaños', '4\nEstrato']",Bolivar,Entre 0 y 5 años,59.39 m²,59.39 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-mejoras-publicas-3-habitaciones-3-banos-1-garajes/5066-M4427267,"Apartamento en Venta, CABECERA",Bucaramanga,"Vendo apartamento grandísimo pegado a Jumbo de Cabecera, estrato 4, sobre la Carrera 33 con calle 41, sin escaleras en el acceso principal, muy iluminado y ventilado, área privada 176 M2, remodelado con cambio de tuberías y parte elèctrica, doble puerta una principal y otra de servicio, balcón a la Carrera 33, supersala y comedor, amplísima sala de TV familiar, 3 alcobas gigantes con closets, 3 Baños: 1 privado, 1 familiar y 1 de servicio, + alcoba de servicio grande, cocina amplia remodelada, con horno y extractor, despensa, zona de ropas con lavadero y closet para enseres de limpieza, 1 parqueadero cubierto. Zona común: vigilancia privada 25 hra, ascensor, lobby, salón social con Gimnasio, admón $315.000=",$490.000.000,"['Valor administración\n$315.000', 'Parqueaderos\n1', {'Interiores': 'Citófonos Cuarto de servicio Estudio o biblioteca Parqueadero cubierto Hall de alcobas Zona de lavandería Instalación de gas natural Closets 3 Piso 3 Calentador no tiene Tipo de cocina paralela Tipo de comedor sala comedor Deposito 0 Tipo de estufa gas Tipo de parqueadero propio Tipo acabado de piso otro ', 'Exteriores': 'Citófonos  Area Terraza/Balcón 2 m² Ascensor Circuito cerrado de TV Conjunto cerrado Número de Ascensores 1 Terraza/Balcón balcón Vigilancia 24hrs ', 'Zonas comunes': 'Gimnasio Salón comunal ', 'Del sector': 'Cerca centros comerciales Cerca colegios / universidades Cerca parques Cerca supermercados Cerca transporte público Sobre vía principal '}, '3\nHabitaciones', '3\nBaños', '4\nEstrato']",CABECERA,Más de 20 años,176 m²,176 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-cabecera-del-llano-3-habitaciones-3-banos-2-garajes/12693-M4579576,"Apartamento en Venta, Cabecera Del Llano",Bucaramanga,Penthouse en Venta en Edificio La Nacional Cabecera del Llano Bucaramanga Santander Contacto Directo,$750.000.000,"['Valor administración\n$480.000', 'Parqueaderos\n2', {'Interiores': 'Baño auxiliar Aire acondicionado Calefacción Citófonos Cocina tipo americano Comedor auxiliar Estudio o biblioteca Hall de alcobas Vigilancia Zona de lavandería Piso 10 ', 'Exteriores': 'Baño auxiliar Aire acondicionado Calefacción  Ascensor Baños de servicio Circuito cerrado de TV Parqueadero visitantes Con terraza Vista panorámica Conjunto cerrado Portería ', 'Zonas comunes': ' Salón comunal Zona de BBQ ', 'Del sector': 'Cerca colegios / universidades Cerca parques Cerca transporte público Zona comercial Zona residencial '}, '3\nHabitaciones', '3\nBaños', '6\nEstrato']",Cabecera Del Llano,Más de 20 años,199 m²,199 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-cabecera-del-llano-3-habitaciones-4-banos/12499-3808,"Apartamento en Venta, CABECERA DEL LLANO",Bucaramanga,"Cod Inmobiliaria 3808. APARTAMENTO EN EL EDIFICIO HEDDA EN EL BARRIO CABECERA, AMPLIO CON UN ÁREA DE 188 MTS2, CUENTA CON UNA SALA-COMEDOR AMPLIA, BALCÓN, COCINA INTEGRAL AMPLIA, ZONA DE ROPAS, ALCOBA DE SERVICIO, HALL DE TELEVISIÓN CON MUEBLE EMPOTRADO EN MADERA, BALCÓN INTERIOR, UN HALL DE ALCOBAS O ESTUDIO AMPLIO CON MUEBLE EMPOTRADO, 1 BAÑO AUXILIAR, 3 ALCOBAS CON CLOSET DOS DE ELLAS CON BAÑO PRIVADO Y UN VESTIER. UN PARQUEADERO PARA CARRO. EL EDIFICIO NO TIENE VIGILANCIA NI ZONA SOCIAL",$400.000.000,"[{'Interiores': 'Piso 1 ', 'Exteriores': '', 'Zonas comunes': '', 'Del sector': ''}, '3\nHabitaciones', '4\nBaños', '6\nEstrato']",CABECERA DEL LLANO,Entre 10 y 20 año,188 m²,188 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-chapinero-1-habitaciones-1-banos-1-garajes/MC4566566,"Apartamento en Venta, Villabel",Bucaramanga,"Apartamento No 301 ubicado en el Barrio villbel, Cuenta con 2 habitaciones, sala-cocina-comedor, 1 baño, parqueadero para moto La zona es tranquila y residencial.",$190.000.000,"['Parqueaderos\n1', {'Interiores': 'Características del parqueadero cubierto Citófonos Piso 3 Tipo de parqueadero comunal ', 'Exteriores': '', 'Zonas comunes': '', 'Del sector': 'Características del parqueadero cubierto Citófonos Piso 3  Ubicado en edificio '}, '1\nHabitaciones', '1\nBaños', '2\nEstrato']",Villabel,Entre 0 y 5 años,51.3 m²,51.3 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-san-francisco-2-habitaciones-2-banos-1-garajes/223-4984,"Apartamento en Venta, SAN FRANCISCO",Bucaramanga,"Apartamento para entrega inmediata y estrenar en el Edificio AZIZ CONDOMINIO, estrato 4, excelente ubicación. Apartamento piso 10 vista al oriente, dos (2) habitaciones, dos (2) baños, sala comedor, cocina tipo americano, zona de ropas, acabados de lujo, un (1) parqueadero, un (1) deposito. Zona de juegos dotada, gimnasio dotado, salón social dotado, zona de juegos infantiles, piscina para niños, cancha múltiple, zona de bbq, sauna, jacuzzi, turco",$275.000.000,"['Valor administración\n$175.000', 'Parqueaderos\n1', {'Interiores': 'Equipado / amoblado no Zona de lavandería Piso 10 Tipo de comedor sala comedor Tipo de parqueadero propio ', 'Exteriores': 'Equipado / amoblado no Zona de lavandería Piso 10 Vigilancia 24hrs ', 'Zonas comunes': '', 'Del sector': ''}, '2\nHabitaciones', '2\nBaños', '4\nEstrato']",SAN FRANCISCO,Entre 0 y 5 años,74 m²,69 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-cabecera-del-hato-3-habitaciones-2-banos-1-garajes/223-8654,"Apartamento en Venta, Edificio Monteverde Bucaramanga",Bucaramanga,"Si buscas un hogar, lo encontrarás en este acogedor y hermoso apartamento, ubicado en zona residencial y muy cerca de supermercados, bancos, restaurantes, parques y universidad. Cuenta con dos habitaciones y habitación de servicio, dos baños, sala comedor, cocina, zona de ropas. El edificio cuenta con amplia zona de recibo, ascensor y salón social.",$300.000.000,"['Valor administración\n$220.000', 'Parqueaderos\n1', {'Interiores': 'Equipado / amoblado no Piso 12 Tipo de comedor sala comedor Tipo de parqueadero independiente ', 'Exteriores': 'Vigilancia 24hrs ', 'Zonas comunes': '', 'Del sector': ''}, '3\nHabitaciones', '2\nBaños', '6\nEstrato']",Edificio Monteverde Bucaramanga,Más de 20 años,82 m²,82 m²
https://www.metrocuadrado.com/inmueble/venta-casa-bucaramanga-cr.-quintas-del-cacique-et.-iii-3-habitaciones-3-banos-3-garajes/12693-M4579512,"Casa en Venta, Lagos Del Cacique",Bucaramanga,Casa en Venta en Quintas del Cacique 3 Lagos del Cacique Bucaramanga Santander Contacto Directo,$1.200.000.000,"['Valor administración\n$581.000', 'Parqueaderos\n3', {'Interiores': 'Baño auxiliar Citófonos Cocina integral Comedor auxiliar Cuarto de servicio Estudio o biblioteca Hall de alcobas Sauna / turco Vigilancia Zona de lavandería Piso 2 Deposito 1 ', 'Exteriores': 'Baño auxiliar Citófonos Cocina integral  Area lote 207 m² Baños de servicio Circuito cerrado de TV Jardín Parqueadero visitantes Piscina Conjunto cerrado Portería ', 'Zonas comunes': 'Cancha(s) de basket Cancha(s) de fútbol Salón comunal Zona de BBQ Zona para niños Zonas verdes ', 'Del sector': 'Cerca colegios / universidades Cerca parques Cerca transporte público Zona residencial '}, '3\nHabitaciones', '3\nBaños', '6\nEstrato']",Lagos Del Cacique,Más de 20 años,207 m²,207 m²
https://www.metrocuadrado.com/inmueble/venta-casa-bucaramanga-fontana-3-habitaciones-3-banos-1-garajes/12693-M4579631,"Casa en Venta, Fontana",Bucaramanga,Casa en Venta en Fontana Real Provenza Bucaramanga Santander Contacto Directo,$340.000.000,"['Valor administración\n$62.000', 'Parqueaderos\n1', {'Interiores': 'Baño auxiliar Citófonos Cocina integral Estudio o biblioteca Hall de alcobas Sauna / turco Vigilancia Zona de lavandería Piso 2 Deposito 1 ', 'Exteriores': ' Area lote 89 m² Baños de servicio Circuito cerrado de TV Jardín Parqueadero visitantes Piscina Conjunto cerrado Portería ', 'Zonas comunes': ' Cancha(s) de basket Cancha(s) de fútbol Salón comunal Zona de BBQ Zona para niños Zonas verdes ', 'Del sector': 'Cerca colegios / universidades Cerca parques Cerca transporte público Zona residencial '}, '3\nHabitaciones', '3\nBaños', '4\nEstrato']",Fontana,Entre 10 y 20 años,89 m²,89 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-centro-3-habitaciones-2-banos/12693-M4579316,"Apartamento en Venta, Centro",Bucaramanga,Apartamento en Venta en Edificio Parque Centenario Centro Bucaramanga Santander Contacto Directo,$180.000.000,"['Valor administración\n$238.000', {'Interiores': 'Baño auxiliar Calefacción Citófonos Cocina integral Hall de alcobas Vigilancia Zona de lavandería Piso 9 ', 'Exteriores': 'Baño auxiliar Calefacción Citófonos  Ascensor Baños de servicio Circuito cerrado de TV Parqueadero visitantes Piscina Vista panorámica Conjunto cerrado Portería Terraza/Balcón balcón ', 'Zonas comunes': 'Gimnasio Salón comunal Zona de BBQ ', 'Del sector': 'Cerca colegios / universidades Cerca parques Cerca transporte público Zona residencial '}, '3\nHabitaciones', '2\nBaños', '3\nEstrato']",Centro,Entre 10 y 20 años,62 m²,62 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-san-francisco-2-habitaciones-2-banos-1-garajes/10159-M4486059,"Apartamento en Venta, San Francisco",Bucaramanga,"Código 6810FR170 Se vende apartamento en San Francisco, cincuenta y seis metros cuadrados, vista exterior, quinto piso, con ascensor. Consta de dos habitaciones, dos baños, sala comedor, cocina integral, zona de lavandería. Tiene piso cerámico en todas sus zonas, parqueadero privado; el edificio cuenta con terraza y circuito cerrado de vigilancia. Cerca de almacenes de cadena como Jumbo; del Colegio Franciscano del Virrey Solís; vías de acceso por la carrera veintisiete y Bulevar Bolívar.",$191.000.000,"['Valor administración\n$155.400', 'Parqueaderos\n1', {'Interiores': 'Baño auxiliar Cocina integral Zona de lavandería Piso 5 ', 'Exteriores': 'Baño auxiliar  Ascensor Baños de servicio Circuito cerrado de TV Con terraza ', 'Zonas comunes': '', 'Del sector': 'Ascensor Baños de servicio  Cerca colegios / universidades Zona residencial '}, '2\nHabitaciones', '2\nBaños', '4\nEstrato']",San Francisco,Entre 5 y 10 años,56 m²,56 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-cabecera-del-hato-3-habitaciones-3-banos-2-garajes/10278-M3573645,"Apartamento en Venta, Cabecera Del Llano",Bucaramanga,"Apto en venta en cabecera del llano piso 18 en edificio Morato 44 , construido con estándar de edificación sostenible, con aporte a la preservación del medio ambiente, espacios muy agradables presentamos este bello apto de 107 mts de área construida y 99 mts de área privada , en el piso 18 con vista al occidente de la ciudad; esta dotado de sala comedor con balcón, alcoba principal con baño y Vestier , dos alcobas que comparten baño, estudio, baño social, cocina concepto abierto con mesón en Qarzo, zona de ropas independiente, piso en porcelanato en sala comedor y estudio, y en madera laminada en las alcobas, acabados y apliques modernos y elegantes, cuenta con dos parqueaderos independientes deposito, excelente vista con mucha luminosidad y calidez, piscina para niños, salón social, un hermoso lobby en doble altura, bicicleteros y parqueadero de visitantes.. el sector es netamente residencial , finos restaurantes, clínicas de estética, parques, excelentes vías de acceso.",$628.000.000,"['Valor administración\n$543.500', 'Parqueaderos\n2', {'Interiores': 'Baño auxiliar Citófonos Cocina tipo americano Cocina integral Parqueadero cubierto Hall de alcobas Sauna / turco Zona de lavandería Instalación de gas natural Closets 3 Piso 18 Tipo de cocina lineal Tipo de comedor sala comedor Deposito 1 Tipo de estufa gas Tipo de parqueadero independiente ', 'Exteriores': 'Baño auxiliar Citófonos Cocina tipo americano Cocina integral Area Terraza/Balcón 3 m² Ascensor Circuito cerrado de TV Parqueadero visitantes Piscina Conjunto cerrado Número de Ascensores 1 Terraza/Balcón balcón Vigilancia 24hrs ', 'Zonas comunes': 'Gimnasio Salón comunal Zona de BBQ Zonas verdes ', 'Del sector': 'Cerca centros comerciales Cerca colegios / universidades Cerca parques Cerca supermercados Cerca transporte público Sobre vía principal Zona residencial '}, '3\nHabitaciones', '3\nBaños', '5\nEstrato']",Cabecera Del Llano,Entre 0 y 5 años,107 m²,99 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-mejoras-publicas-4-habitaciones-3-banos-2-garajes/12693-M4579570,"Apartamento en Venta, Sotomayor",Bucaramanga,Apartamento en Venta en Edificio Santa Lucia Sotomayor Cabecera del Llano Bucaramaga Santander Contacto Directo,$700.000.000,"['Valor administración\n$700.000', 'Parqueaderos\n2', {'Interiores': 'Baño auxiliar Calefacción Citófonos Cocina tipo americano Comedor auxiliar Cuarto de servicio Estudio o biblioteca Hall de alcobas Vigilancia Zona de lavandería Piso 3 Deposito 1 ', 'Exteriores': 'Baño auxiliar Calefacción Citófonos  Ascensor Baños de servicio Circuito cerrado de TV Parqueadero visitantes Conjunto cerrado Portería Terraza/Balcón balcón ', 'Zonas comunes': '', 'Del sector': 'Cerca colegios / universidades Cerca parques Cerca transporte público Zona residencial '}, '4\nHabitaciones', '3\nBaños', '5\nEstrato']",Sotomayor,Más de 20 años,214 m²,214 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-provenza-4-habitaciones-3-banos-1-garajes/223-M1614342,"Apartamento en Venta, PROVENZA",Bucaramanga,CONTACTO. JUAN VICENTE PLATA,$300.000.000,"['Parqueaderos\n1', {'Interiores': 'Instalación de gas ninguna Piso 2 Tipo de comedor comedor independiente ', 'Exteriores': 'Instalación de gas ninguna  Vigilancia 0 ', 'Zonas comunes': '', 'Del sector': ''}, '4\nHabitaciones', '3\nBaños', '4\nEstrato']",PROVENZA,Remodelado,200 m²,200 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-sotomayor-4-habitaciones-5-banos-3-garajes/11295-M2741458,"Apartamento en Venta, BOLARQUI",Bucaramanga,"Hermoso apartamento duplex ubicado en el sector de Bolarqui / Cabecera del llano de la ciudad de Bucaramanga, el inmueble consta de sala, comedor, estudio, baño social, cuatro habitaciones cada una con baños privado, cocina abierta, cuarto del servicio con baño, balcon, terraza y tres parqueaderos.",$840.549.078,"['Parqueaderos\n3', {'Interiores': 'Parqueadero cubierto Zona de lavandería Piso 14 Tipo de parqueadero propio Vista exterior ', 'Exteriores': 'Parqueadero cubierto  Conjunto cerrado ', 'Zonas comunes': '', 'Del sector': ''}, '4\nHabitaciones', '5\nBaños', '6\nEstrato']",BOLARQUI,Entre 5 y 10 años,325 m²,325 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-alarcon-1-habitaciones-1-banos/223-M1581123,"Apartamento en Venta, Alarcon",Bucaramanga,"Cocina intregral, una habitación con closet, zona social, piscina, bbq",$98.000.000,"['Valor administración\n$130.000', {'Interiores': 'Instalación de gas natural Piso 2 Tipo de comedor sala-comedor ', 'Exteriores': 'Vigilancia 24hrs ', 'Zonas comunes': '', 'Del sector': ''}, '1\nHabitaciones', '1\nBaños', '4\nEstrato']",Alarcon,Entre 0 y 5 años,38 m²,38 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-bolarqui-3-habitaciones-2-banos-2-garajes/5066-M4337114,"Apartamento en Venta, NUEVO SOTOMAYOR",Bucaramanga,"Vendo lujoso apartamento en piso alto del Infinity Sky Club, el más moderno edificio de Bucaramanga con todas las facilidades para que usted viva feliz y muy comodamente, 113.17 m2, 3 años, 3 amplias alcobas con closets (1 con vestier), 2 baños: 1 baño privado y 1 baño familar, amplio balcón hacía la carrera 27 frente a la sala y a una alcoba, otro balcón frente a la alcoba principal, lujosa cocina integral de concepto abierto tipo americano, con extractor y horno, despensa, calentador a gas, pisos en porcelanato, estrato 4, sala/comedor,hall de TV/estudio , zona de ropas independiente con lavadero y mesa de plancha,2 parqueaderos en el piso 2 #9 y 10 y locker #175. Sky Club con piscina sin fin en el último piso, piscina para niños, 4 ascensores de alta tecnología, lobby, jacuzzi, turco, gimnasio, juegos infantiles, cancha multiple, salón social, terraza social, parqueo para visitantes,citofonía, vigilancia privada 24 hrs, camáras y administración $390.000= CREDITO BBVA $166'000.000",$570.000.000,"['Valor administración\n$390.000', 'Parqueaderos\n2', {'Interiores': 'Apto para niños Citófonos Estudio o biblioteca Parqueadero cubierto Hall de alcobas Jacuzzi Sauna / turco Zona de lavandería Instalación de gas natural Closets 3 Piso 30 Se permite fumar Calentador gas Tipo de cocina abierta Tipo de comedor sala comedor Deposito 1 ', 'Exteriores': 'Apto para niños  Area Terraza/Balcón 10 m² Ascensor Acceso para discapacitados Circuito cerrado de TV Piscina Vista panorámica Conjunto cerrado Número de Ascensores 4 Terraza/Balcón terraza Vigilancia 24hrs ', 'Zonas comunes': 'Cancha(s) de fútbol Gimnasio Salón comunal Zona de BBQ Zona para niños ', 'Del sector': 'Cerca centros comerciales Cerca colegios / universidades Cerca supermercados Cerca transporte público Sobre vía principal '}, '3\nHabitaciones', '2\nBaños', '4\nEstrato']",NUEVO SOTOMAYOR,Entre 0 y 5 años,113.17 m²,113.17 m²
https://www.metrocuadrado.com/inmueble/venta-casa-bucaramanga-cabecera-del-hato-4-habitaciones-5-banos-2-garajes/3312-M2869757,"Casa en Venta, CABECERA DEL LLANO",Bucaramanga,"Hermosa y amplia casa con un área de 340 m2, tiene 11 metros de frente con 30 metros de fondo. Habitaciones: 4. Baños: 5. Sala de estar. Comedor Cocina semi integral. Patio de ropas. Patio principal. Terraza Biblioteca amplia. 2 parqueaderos que se pueden adaptar para local comercial. Barrio: Cabecera del Llano. La casa está ubicada a menos de media cuadra de la Universidad Autónoma de Bucaramanga. Excelente opción para arrendar habitaciones a estudiantes de la universidad. Contactar Jaime Vargas.",$950.000.000,"['Valor administración\n$330.000', 'Parqueaderos\n2', {'Interiores': 'Ancho 11 m Apto para niños Aire acondicionado Citófonos Comedor auxiliar Tipo de cortinas persianas Cuarto de servicio Estudio o biblioteca Parqueadero cubierto Hall de alcobas Puerta seguridad Zona de lavandería Fondo 30 m Instalación de gas natural Closets 4 Número de líneas teléfonicas 1 ', 'Exteriores': 'Ancho 11 m Apto para niños Aire acondicionado  Area Terraza/Balcón 20 m² Circuito cerrado de TV Vista panorámica Número de Ascensores 0 Terraza/Balcón terraza Vigilancia 24hrs ', 'Zonas comunes': 'Gimnasio Salón comunal Zona de BBQ Zona para niños Zonas verdes ', 'Del sector': 'Cerca centros comerciales Cerca colegios / universidades Cerca parques Cerca supermercados Cerca transporte público Sobre vía secundaria '}, '4\nHabitaciones', '5\nBaños', '6\nEstrato']",CABECERA DEL LLANO,Entre 5 y 10 años,340 m²,340 m²
https://www.metrocuadrado.com/inmueble/venta-casa-bucaramanga-la-victoria-5-habitaciones-4-banos-1-garajes/223-11297,"Casa en Venta, La Victoria",Bucaramanga,"247 m2 construidos, 5 Hab, 4 baños, sala, comedor, garaje, cocina integral, patio con domo eléctrico, estudio con biblioteca, terraza con techo termo acústico, techos con cielo raso y detalles en yeso, puertas y ventanas en aluminio de alta densidad, antejardín, pisos en porcelanato y cerámica, sistemas de tubería, cañería, eléctrico y gas en excelente estado.",$720.000.000,"['Parqueaderos\n1', {'Interiores': 'Estudio o biblioteca Equipado / amoblado no Tipo de casa tradicional Tipo de parqueadero propio ', 'Exteriores': 'Estudio o biblioteca Equipado / amoblado no Tipo de casa tradicional  Vigilancia 0 ', 'Zonas comunes': '', 'Del sector': ''}, '5\nHabitaciones', '4\nBaños', '4\nEstrato']",La Victoria,Remodelado,247 m²,247 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-san-francisco-2-habitaciones-2-banos-1-garajes/12693-M4579521,"Apartamento en Venta, San Francisco",Bucaramanga,Apartamento en Venta en Nova Club 21 San Francisco Bucaramanga Santander Contacto Directo,$215.000.000,"['Valor administración\n$189.000', 'Parqueaderos\n1', {'Interiores': 'Baño auxiliar Calefacción Citófonos Cocina integral Comedor auxiliar Jacuzzi Vigilancia Zona de lavandería Piso 7 ', 'Exteriores': 'Baño auxiliar Calefacción  Ascensor Baños de servicio Circuito cerrado de TV Parqueadero visitantes Piscina Vista panorámica Conjunto cerrado Portería Terraza/Balcón balcón ', 'Zonas comunes': 'Ascensor Gimnasio Salón comunal Zona para niños ', 'Del sector': 'Cerca colegios / universidades Cerca parques Cerca transporte público Zona residencial '}, '2\nHabitaciones', '2\nBaños', '3\nEstrato']",San Francisco,Entre 5 y 10 años,58 m²,58 m²
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-el-prado-4-habitaciones-5-banos/12499-3671,"Apartamento en Venta, EL PRADO",Bucaramanga,"Cod Inmobiliaria 3671. APTO AMPLIO DE 4 ALCOBAS, SALA, COMEDOR, COCINA INTEGRAL, ZONA DE ROPAS, BALCO, HALL, ESTUDIO. 5 BAÑOS. MUY BUEN ESTADO EL INMUEBLE, DOBLE PARQUEADERO, DOS LOCKERS, VIGILANCIA 24 HORAS, ASCENSORES",$700.000.000,"['Valor administración\n$800.000', {'Interiores': 'Piso 1 ', 'Exteriores': '', 'Zonas comunes': '', 'Del sector': ''}, '4\nHabitaciones', '5\nBaños', '5\nEstrato']",EL PRADO,Entre 10 y 20 año,250 m²,250 m²
